country_code_cow,year,rr_jntdem,rr_priorviol,rr_rile_a,rr_rile_b,rr_s_un_glo,rr_tot_rivals,rr_moent,rr_dayent,rr_totmids2,rr_totmids5,rr_undist,rr_inst,rr_coldwar,rr_interact,rr_symm,rr_concon,rr_conmod,rr_libmod,rr_con_norile,rr_lib_norile,rr_mod_norile,rr_cinc_rile,rr_cinc_rile2,rr_strngcon,rr_strnglft,rr_wkcon,rr_wklft,rr_strngmod,rr_wkmod,rr_mxd,rr_modmod,rr_strng_norile,rr_wk_norile,rr_cap_a,rr_cap_b,rr_lncprtio,rr_active,rr_cond_act,rr_noact_cnd,rr_cnflct_cnd,rr_cnflct_cnd2,rr_strngconXcap,rr_strnglftXcap,rr_s_norileXcap,rr_wkconXcap,rr_wklftXcap,rr_wk_norileXcap,rr_voice4,rr_voice3,rr_rile_norile,rr_liblib,rr_nr_dem,rr_nr_nodem,rr_strng_nrdem,rr_wk_nrdem,rr_strng_nrnodem,rr_wk_nrnodem,rr_nrdem_lft,rr_nrdem_con,rr_nrdem_mod,rr_nrnodem_lft,rr_nrnodem_con,rr_nrnodem_mod,rr_defcommit,rr_hierarch,dyad_count
2,1951,0.0,0.0,-18.905,,0.078947,6.0,8.0,30.0,7.0,9.0,1.207422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.905,-18.905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3194995,0.0032308,4.594026,1.0,1.0,0.0,3.0,4.0,0.0,4.594026,0.0,0.0,0.0,4.594026,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2,1953,0.0,0.0,19.5,,0.029536,6.0,10.0,1.0,6.0,14.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3111584,0.0075858,3.714024,1.0,1.0,0.0,3.0,4.0,3.714024,0.0,0.0,0.0,0.0,3.714024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
2,1954,0.0,0.0,19.5,,0.073171,7.0,12.0,2.0,16.0,26.0,0.875806,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2809401,0.0064802,3.76939,1.0,1.0,0.0,3.0,3.0,3.76939,0.0,0.0,0.0,0.0,3.76939,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
2,1959,0.0,0.0,-5.3,,0.16666675,11.25,4.0,5.75,15.25,29.0,0.48654598,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.3,-5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2289647,0.00584745,4.5010448,0.75,0.75,0.25,3.25,4.75,0.0,0.0,0.0,0.0,0.0,4.5010448,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,4
2,1960,1.0,0.0,-5.3,,0.264798,11.0,1.0,19.0,17.0,32.0,0.879866,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.3,-5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2154438,0.0363349,1.7799214,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.7799214,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
2,1963,0.0,0.0,-19.1,,0.316527,10.0,9.0,26.0,14.0,28.0,0.152204,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-19.1,-19.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2079665,0.0096332,3.0721614,1.0,0.0,0.0,4.0,5.0,0.0,3.0721614,0.0,0.0,0.0,3.0721614,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
2,1970,0.0,0.0,1.6,,0.378109,11.0,8.0,6.0,6.0,20.0,1.473396,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1809692,0.0103833,2.858128,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.858128,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2,1976,0.0,0.0,0.7,,0.434879,12.0,1.0,24.0,9.0,20.0,1.458262,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1424627,0.0118364,2.4879007,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.4879007,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
2,1977,0.0,0.0,-19.8,,0.719298,9.0,9.0,7.0,9.0,22.0,2.492708,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-19.8,-19.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1418244,0.0002996,6.159897,1.0,1.0,0.0,3.0,3.0,0.0,6.159897,0.0,0.0,0.0,6.159897,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
2,1981,1.0,0.0,22.4,10.598,0.379455,11.0,11.0,30.0,12.0,28.0,0.306008,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.4,22.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380075,0.0032868,3.7373936,1.0,1.0,0.0,3.0,4.0,3.7373936,0.0,0.0,3.7373936,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20,1971,0.0,0.0,-6.5,,0.616307,7.0,5.0,19.0,4.0,24.0,3.744608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.5,-6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0114839,0.172277,2.7081575,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.7081575,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20,1991,0.0,0.0,18.3,,0.20904,1.0,1.0,16.0,2.0,8.0,1.889493,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.3,18.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0116946,0.0004678,3.2188416,1.0,0.0,0.0,4.0,5.0,3.2188416,0.0,0.0,0.0,0.0,3.2188416,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
20,1992,1.0,0.0,18.3,,0.462247,8.0,6.0,19.0,4.0,7.0,0.865499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0120168,0.0672895,1.7226986,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.7226986,1.7226986,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
95,1977,0.0,0.0,-19.8,,0.719298,9.0,9.0,7.0,9.0,22.0,2.492708,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-19.8,-19.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1418244,0.0002996,6.159897,1.0,1.0,0.0,3.0,3.0,0.0,6.159897,0.0,0.0,0.0,6.159897,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
200,1946,0.0,0.0,-31.3,,0.838384,5.0,3.0,22.0,1.0,7.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-31.3,-31.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1161727,0.0002177,6.279715,1.0,0.0,0.0,4.0,7.0,0.0,6.279715,0.0,0.0,0.0,6.279715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
200,1947,1.0,0.0,-31.3,22.924,0.787879,4.0,3.0,4.0,5.0,7.0,1.263761,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.3,-31.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0912182,0.0349788,0.9585123,1.0,1.0,0.0,3.0,4.0,0.0,0.9585123,0.0,0.9585123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
200,1948,0.0,0.0,-31.3,,0.768519,4.0,3.0,15.0,5.0,6.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-31.3,-31.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.075426,0.000219,5.8418355,1.0,0.0,0.0,4.0,7.0,0.0,5.8418355,0.0,0.0,0.0,5.8418355,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
200,1953,0.0,0.0,-1.4,,0.578059,9.0,7.0,29.0,7.0,17.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0560323,0.0001832,5.723105,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,5.723105,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
200,1954,0.0,0.0,-1.4,,0.455285,10.0,10.0,19.0,8.0,20.0,2.512333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0565141,0.005177,2.3902645,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3902645,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
200,1955,0.0,0.0,-16.0,,0.472222,9.5,5.0,17.0,4.5,17.0,1.198228,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-16.0,-16.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0505929,0.003133,2.9445696,1.0,0.5,0.0,3.5,4.0,0.0,1.1792253,0.0,0.0,0.0,2.9445696,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,2
200,1957,1.0,0.0,-30.6,,0.610487,6.0,10.0,12.0,5.0,12.0,2.224717,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30.6,-30.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0473189,0.0014611,3.4777203,1.0,1.0,0.0,3.0,4.0,0.0,3.4777203,0.0,0.0,0.0,3.4777203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
200,1960,1.0,0.0,-23.3,,0.626168,7.0,11.0,19.0,1.0,12.0,2.248299,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-23.3,-23.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0423343,0.0041064,2.333051,1.0,0.0,0.0,4.0,7.0,0.0,2.333051,0.0,0.0,0.0,2.333051,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
200,1964,0.0,0.0,-23.3,,0.672131,6.0,9.0,21.0,4.0,10.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-23.3,-23.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0368837,3.01e-05,7.111,1.0,0.0,0.0,4.0,7.0,0.0,7.111,0.0,0.0,0.0,7.111,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
200,1968,1.0,0.0,-14.8,,0.729323,4.0,3.0,12.0,3.0,8.0,1.702822,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.8,-14.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0322467,8.94e-05,5.8880506,0.0,0.0,0.0,2.0,2.0,0.0,5.8880506,0.0,0.0,0.0,5.8880506,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
220,1947,1.0,0.0,-31.3,22.924,0.787879,4.0,3.0,4.0,5.0,7.0,1.263761,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.3,-31.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0912182,0.0349788,0.9585123,1.0,1.0,0.0,3.0,4.0,0.0,0.9585123,0.0,0.9585123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
220,1953,0.0,0.0,11.505,,0.594937,3.0,10.0,22.0,1.0,4.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.505,11.505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0317597,0.0003944,4.388588,1.0,0.0,0.0,4.0,5.0,4.388588,0.0,0.0,0.0,0.0,4.388588,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
220,1955,0.0,0.0,8.078,,0.531746,1.0,8.0,10.0,0.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.078,8.078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0306306,0.0001895,5.085366,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.085366,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
220,1956,0.0,0.0,-25.464,,0.59387,2.0,5.0,28.0,0.0,1.0,2.975167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-25.464,-25.464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0325624,0.0015641,3.0358477,0.0,0.0,0.0,2.0,2.0,0.0,3.0358477,0.0,0.0,0.0,3.0358477,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
220,1970,0.0,0.0,31.3,,0.532338,7.0,10.0,13.0,6.0,25.0,3.186863,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.3,31.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0243953,0.1714348,1.9498125,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.9498125,1.9498125,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
220,1974,0.0,0.0,11.4,,0.701632,0.0,3.0,29.0,2.0,4.0,2.072511,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.4,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0242571,0.000491,3.9000204,1.0,0.0,0.0,4.0,5.0,3.9000204,0.0,0.0,0.0,0.0,3.9000204,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
220,1977,0.0,0.0,11.4,,0.644737,3.0,6.0,27.0,2.0,2.0,2.079996,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.4,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0233325,3.24e-05,6.579444,1.0,0.0,0.0,4.0,5.0,6.579444,0.0,0.0,0.0,0.0,6.579444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
220,1978,0.0,0.0,10.909,,0.753247,2.0,11.0,10.0,3.0,4.0,2.297766,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.909,10.909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0237038,2.08e-05,7.038438,1.0,0.0,0.0,4.0,5.0,7.038438,0.0,0.0,0.0,0.0,7.038438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
220,1990,0.0,0.0,-13.6,,0.822222,9.0,10.0,29.0,4.0,16.0,2.899624,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.6,-13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0201749,0.1295946,1.8599718,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.8599718,0.0,1.8599718,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
220,1991,0.6666666666666666,0.0,-13.600001,4.589,0.9221594,3.3333333333333335,8.0,13.333333333333334,5.666666666666667,10.666666666666666,1.1852193,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.6666667,0.0,-13.600001,-13.600001,0.0,1.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.6666667,0.0215695,0.0061498,1.405851,0.0,0.0,1.0,1.0,1.0,0.0,1.405851,0.0,0.0,0.0,0.6868004,1.3333334,1.3333334,0.6666667,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,3
220,1992,0.8,0.0,-13.6,11.167,0.7996318,3.6,4.8,15.6,4.2,10.6,1.0720227,1.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,-13.600001,-13.600001,0.0,0.6,0.2,0.4,0.0,0.0,0.2,0.0,0.4,0.4,0.0216589,0.01958836,1.7044079,0.0,0.0,0.4,1.6,1.6,0.0,1.4677885,0.2366194,0.44673538,0.2366194,1.0210531,2.0,1.8,0.8,0.0,0.6,0.2,0.4,0.2,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5
220,1993,0.75,0.0,-14.8,7.2409997,0.802867,3.0,4.0,14.75,5.875,11.25,0.7801008,1.875,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.625,0.0,-14.8,-14.8,0.0,1.0,0.125,0.0,0.0,0.25,0.125,0.0,0.0,0.625,0.021995,0.001474625,3.1548645,0.0,0.0,0.5,1.375,1.375,0.0,3.1548645,0.0,0.21647045,0.0,2.031437,1.75,1.75,0.625,0.0,0.375,0.25,0.0,0.375,0.0,0.25,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,8
220,1994,0.0,0.0,-23.2,,0.80365825,2.75,5.75,16.0,6.25,11.75,1.1027057,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-23.2,-23.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0229005,0.000549375,3.7501469,0.0,0.0,0.25,1.75,1.75,0.0,3.7501469,0.0,0.0,0.0,3.7501469,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
230,1963,0.0,0.0,-19.1,,0.316527,10.0,9.0,26.0,14.0,28.0,0.152204,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-19.1,-19.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2079665,0.0096332,3.0721614,1.0,0.0,0.0,4.0,5.0,0.0,3.0721614,0.0,0.0,0.0,3.0721614,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
230,1970,0.0,0.0,1.6,,0.378109,11.0,8.0,6.0,6.0,20.0,1.473396,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1809692,0.0103833,2.858128,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.858128,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
230,1976,0.0,0.0,0.7,,0.434879,12.0,1.0,24.0,9.0,20.0,1.458262,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1424627,0.0118364,2.4879007,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.4879007,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
230,1992,0.6666666666666666,0.33333334,-22.312002,-10.7135,0.812155,1.3333333333333333,4.666666666666667,12.0,1.3333333333333333,5.0,0.28103933,2.0,0.0,0.33333334,1.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,-22.312002,-23.546667,0.0,1.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0110057,0.0057857335,0.8037533,0.0,0.0,0.0,2.0,2.0,0.0,0.8037533,0.0,0.0,0.046492368,0.22987294,2.0,2.0,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,3
230,1993,1.0,0.0,-22.312002,10.449,0.817204,1.0,2.3333333333333335,8.333333333333334,1.0,3.3333333333333335,0.37826034,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,-22.312002,-22.312002,0.0,1.0,0.6666667,0.0,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0109819,0.0025685334,1.5143942,0.0,0.0,0.0,2.0,2.0,0.0,1.5143942,0.0,0.9087655,0.0,0.0,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
230,1994,0.0,0.0,-23.213,,0.821747,10.0,4.0,12.0,14.0,15.0,0.220956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-23.213,-23.213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0108841,0.0670384,1.8179626,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.8179626,0.0,1.8179626,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
230,1996,1.0,0.0,9.871,1.218,0.73975,1.0,10.0,8.0,2.0,5.0,0.477594,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218,9.871,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0102876,0.0151964,0.39011928,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
230,2001,0.0,0.0,3.586,,,2.0,11.0,22.0,4.0,10.0,0.13987,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.586,3.586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0098896,0.0003858,3.2439198,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.2439198,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
255,1990,0.5,0.0,10.117,10.117,0.9111115,2.5,10.5,6.0,0.0,7.0,1.1591259,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,10.117,10.117,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0292671,0.078653,0.77128357,0.0,0.0,0.5,1.5,1.5,0.027310066,0.0,0.7439735,0.77128357,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2
255,1991,1.0,0.0,-7.534,19.498,0.93220353,1.0,8.0,13.0,1.0,5.0,0.9615955,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-7.534,-7.534,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0312548,0.0062828,1.8296462,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.2631812,0.0,0.566465,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2
